postTime,msgFrom,title,link,desc
2016/11/11,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4483,渭南市120急救中心招聘公告
2016/11/10,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4476,渭南市中心医院关于老院区原挂号室拆除资格预审公告
2016/11/01,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4459,服务器采购竞争性谈判报名公告
2016/10/24,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4445,渭南市中心医院救护车询价采购预审公告
2016/10/17,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4439,医用检验试剂采购竞争性磋商报名公告
2016/10/11,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4420,放射场所和设备性能检测竞争性谈判报名公告
2016/10/10,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4417,医用设备采购竞争性磋商报名公告
2016/09/06,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4367,医院消防设施维保竞争性谈判公告
2017/03/31,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4731,关于取消药品加成并执行新收费标准的公告
2017/03/24,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4714,渭南市中心医院消防安全评估项目竞争性谈判结果公告
2017/03/07,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4688,皮肤科美容中心装修项目竞争性磋商公告
2017/03/07,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4687,渭南市中心医院公开招聘安保人员公告
2017/03/06,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4681,消防安全评估项目竞争性谈判公告
2016/12/20,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4555,关于“药品、医用耗材、试剂配送商遴选”报名公告废止的通知
2016/12/08,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4538,医用耗材、试剂配送商遴选报名公告
2016/12/08,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4537,药品配送商遴选报名公告
2016/11/24,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4508,医用设备采购竞争性磋商报名公告
2016/11/14,渭南市中心医院,渭南市中心医院,http://www.wnszxyy.comshowinfo.asp?id=4489,医用设备采购竞争性磋商报名公告
