postTime,msgFrom,title,link,desc
2016/11/18,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2645.html,宝鸡市中医医院设备采购中标公示
2016/11/18,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2644.html,宝鸡市中医医院设备采购中标公示
2016/11/18,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2643.html,宝鸡市中医医院设备采购中标公示
2016/11/18,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2642.html,宝鸡市中医医院设备采购中标公示
2016/11/18,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2641.html,宝鸡市中医医院设备采购中标公示
2016/11/16,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2640.html,宝鸡市中医医院手足显微骨科、足踝外科住院预约公告
2016/10/31,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2639.html,宝鸡市中医医院医疗设备采购信息
2016/10/24,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2638.html,宝鸡市中医医院设备采购中标公示
2017/03/31,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_3054.html,宝鸡市中医医院采购信息（第二次公告）
2017/03/22,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_3029.html,宝鸡市中医医院医疗设备采购信息
2017/01/23,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2937.html,宝鸡市中医医院设备采购中标公示
2017/01/23,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2936.html,宝鸡市中医医院设备采购中标公示(全自动实时荧光定量PCR仪)
2017/01/23,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2935.html,宝鸡市中医医院设备采购中标公示(血滤透析机)
2017/01/12,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2928.html,宝鸡市中医医院设备采购中标公示
2017/01/04,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2922.html,宝鸡市中医医院医疗设备采购信息(血滤透析机)
2017/01/03,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2918.html,宝鸡市中医医院医疗设备采购信息(输尿管软镜及钬激光)
2017/01/02,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2915.html,宝鸡市中医医院医疗设备采购信息（全自动实时荧光定量PCR仪）
2016/12/30,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2920.html,宝鸡市中医医院设备采购中标公示
2016/12/30,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2919.html,宝鸡市中医医院设备采购中标公示
2016/12/28,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2661.html,宝鸡市中医医院医用耗材（试剂）配送企业遴选结果公示
2016/12/28,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2660.html,宝鸡市中医医院医疗设备采购信息
2016/12/17,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2659.html,关于医用耗材配送企业遴选评标有关事项的通知
2016/12/09,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2658.html,宝鸡市中医医院医疗设备采购信息
2016/12/06,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2657.html,宝鸡市中医医院关于公开遴选医用耗材配送企业的公告
2016/12/05,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2656.html,宝鸡市中医医院医疗设备采购信息
2016/12/05,宝鸡市中医院,通知公告__宝鸡市中医院,http://www.bjszyy.com/View_30_2655.html,宝鸡市中医医院医疗设备采购信息
